"submission_date","NAME","new_case"
2020-02-08,"Delaware",0
2020-02-08,"Michigan",0
2020-02-08,"New Hampshire",0
2020-02-08,"California",0
2020-02-08,"Indiana",0
2020-02-08,"Washington",0
2020-02-08,"Connecticut",0
2020-02-08,"Alabama",0
2020-02-08,"Wisconsin",0
2020-02-08,"Minnesota",0
2020-02-08,"Oregon",0
2020-02-08,"District of Columbia",0
2020-02-09,"Nevada",0
2020-02-09,"Maine",0
2020-02-09,"New Hampshire",0
2020-02-09,"Connecticut",0
2020-02-09,"Missouri",0
2020-02-09,"Nebraska",0
2020-02-09,"Indiana",0
2020-02-09,"Maryland",0
2020-02-09,"North Carolina",0
2020-02-09,"South Carolina",0
2020-02-09,"Rhode Island",0
2020-02-09,"Minnesota",0
2020-02-09,"Kentucky",0
2020-02-09,"New Jersey",0
2020-02-09,"Arizona",0
2020-02-09,"Louisiana",0
2020-02-09,"Wyoming",0
2020-02-09,"Alaska",0
2020-02-09,"Utah",0
2020-02-09,"Oklahoma",0
2020-02-09,"Georgia",0
2020-02-09,"Kansas",0
2020-02-09,"West Virginia",0
2020-02-09,"Arkansas",0
2020-02-09,"Massachusetts",0
2020-02-09,"Hawaii",0
2020-02-09,"South Dakota",0
2020-02-09,"New Mexico",0
2020-02-09,"Ohio",0
2020-02-09,"Florida",0
2020-02-09,"Texas",0
2020-02-09,"Colorado",0
2020-02-09,"New York",0
2020-02-09,"Tennessee",0
2020-02-09,"Iowa",0
2020-02-09,"Pennsylvania",0
2020-02-09,"Illinois",0
2020-02-09,"North Dakota",0
2020-02-09,"Wisconsin",0
2020-02-09,"Vermont",0
2020-02-09,"Idaho",0
2020-02-09,"Michigan",0
2020-02-09,"California",0
2020-02-09,"Mississippi",0
2020-02-09,"Delaware",0
2020-02-09,"Alabama",0
2020-02-09,"Montana",0
2020-02-09,"Washington",0
2020-02-09,"District of Columbia",0
2020-02-09,"Virginia",0
2020-02-09,"Oregon",0
2020-02-10,"New Hampshire",0
2020-02-10,"North Dakota",0
2020-02-10,"Vermont",0
2020-02-10,"California",0
2020-02-10,"Michigan",0
2020-02-10,"Connecticut",0
2020-02-10,"Wisconsin",0
2020-02-10,"Illinois",0
2020-02-10,"Montana",0
2020-02-10,"Idaho",0
2020-02-10,"Alabama",0
2020-02-10,"Maine",0
2020-02-10,"Minnesota",0
2020-02-10,"South Carolina",0
2020-02-10,"Wyoming",0
2020-02-10,"District of Columbia",0
2020-02-10,"Louisiana",0
2020-02-10,"Virginia",0
2020-02-10,"Kentucky",0
2020-02-10,"Rhode Island",0
2020-02-10,"Arizona",0
2020-02-10,"Texas",0
2020-02-10,"Massachusetts",0
2020-02-10,"Colorado",0
2020-02-10,"Arkansas",0
2020-02-10,"South Dakota",0
2020-02-10,"New Mexico",0
2020-02-10,"New York",0
2020-02-10,"Tennessee",0
2020-02-10,"Ohio",0
2020-02-10,"Alaska",0
2020-02-10,"West Virginia",0
2020-02-10,"Florida",0
2020-02-10,"Utah",0
2020-02-10,"Kansas",0
2020-02-10,"Georgia",0
2020-02-10,"Hawaii",0
2020-02-10,"Oklahoma",0
2020-02-10,"Iowa",0
2020-02-10,"Pennsylvania",0
2020-02-10,"Nebraska",0
2020-02-10,"Washington",0
2020-02-10,"Maryland",0
2020-02-10,"Delaware",0
2020-02-10,"North Carolina",0
2020-02-10,"Mississippi",0
2020-02-10,"Indiana",0
2020-02-10,"Nevada",0
2020-02-10,"Missouri",0
2020-02-10,"New Jersey",0
2020-02-10,"Oregon",0
2020-02-11,"Delaware",0
2020-02-11,"Illinois",0
2020-02-11,"Washington",0
2020-02-11,"New Hampshire",0
2020-02-11,"Maryland",0
2020-02-11,"Idaho",0
2020-02-11,"Vermont",0
2020-02-11,"Alabama",0
2020-02-11,"Wyoming",0
2020-02-11,"Kentucky",0
2020-02-11,"Arizona",0
2020-02-11,"District of Columbia",0
2020-02-11,"Alaska",0
2020-02-11,"West Virginia",0
2020-02-11,"Utah",0
2020-02-11,"Arkansas",0
2020-02-11,"Massachusetts",0
2020-02-11,"Oklahoma",0
2020-02-11,"Texas",0
2020-02-11,"Iowa",0
2020-02-11,"New Mexico",0
2020-02-11,"South Dakota",0
2020-02-11,"Pennsylvania",0
2020-02-11,"New York",0
2020-02-11,"Florida",0
2020-02-11,"Hawaii",0
2020-02-11,"Kansas",0
2020-02-11,"Colorado",0
2020-02-11,"Georgia",0
2020-02-11,"Ohio",0
2020-02-11,"Tennessee",0
2020-02-11,"Missouri",0
2020-02-11,"Wisconsin",0
2020-02-11,"Maine",0
2020-02-11,"Montana",0
2020-02-11,"Indiana",0
2020-02-11,"Nevada",0
2020-02-11,"Mississippi",0
2020-02-11,"North Dakota",0
2020-02-11,"California",0
2020-02-11,"Nebraska",0
2020-02-11,"North Carolina",0
2020-02-11,"Connecticut",0
2020-02-11,"Michigan",0
2020-02-11,"Oregon",0
2020-02-11,"Minnesota",0
2020-02-11,"New Jersey",0
2020-02-11,"Louisiana",0
2020-02-11,"Virginia",0
2020-02-11,"South Carolina",0
2020-02-11,"Rhode Island",0
2020-02-12,"Nebraska",0
2020-02-12,"Illinois",0
2020-02-12,"Maryland",0
2020-02-12,"North Carolina",0
2020-02-12,"Connecticut",0
2020-02-12,"California",1
2020-02-12,"Alabama",0
2020-02-12,"Vermont",0
2020-02-12,"Wisconsin",0
2020-02-12,"Idaho",0
2020-02-12,"Oregon",0
2020-02-12,"Louisiana",0
2020-02-12,"Minnesota",0
2020-02-12,"Arizona",0
2020-02-12,"Wyoming",0
2020-02-12,"Texas",0
2020-02-12,"Colorado",0
2020-02-12,"Hawaii",0
2020-02-12,"Arkansas",0
2020-02-12,"Kansas",0
2020-02-12,"Massachusetts",0
2020-02-12,"West Virginia",0
2020-02-12,"New York",0
2020-02-12,"Pennsylvania",0
2020-02-12,"Iowa",0
2020-02-12,"New Mexico",0
2020-02-12,"Tennessee",0
2020-02-12,"South Dakota",0
2020-02-12,"Georgia",0
2020-02-12,"Utah",0
2020-02-12,"Oklahoma",0
2020-02-12,"Alaska",0
2020-02-12,"Florida",0
2020-02-12,"Ohio",0
2020-02-12,"Missouri",0
2020-02-12,"Michigan",0
2020-02-12,"Indiana",0
2020-02-12,"Delaware",0
2020-02-12,"Washington",0
2020-02-12,"Montana",0
2020-02-12,"Maine",0
2020-02-12,"Nevada",0
2020-02-12,"New Hampshire",0
2020-02-12,"North Dakota",0
2020-02-12,"Mississippi",0
2020-02-12,"South Carolina",0
2020-02-12,"New Jersey",0
2020-02-12,"Kentucky",0
2020-02-12,"Virginia",0
2020-02-12,"Rhode Island",0
2020-02-12,"District of Columbia",0
2020-02-13,"Washington",0
2020-02-13,"Maine",0
2020-02-13,"Wisconsin",0
2020-02-13,"Delaware",0
2020-02-13,"Alabama",0
2020-02-13,"Michigan",0
2020-02-13,"Illinois",0
2020-02-13,"Idaho",0
2020-02-13,"Maryland",0
2020-02-13,"Virginia",0
2020-02-13,"Louisiana",0
2020-02-13,"Minnesota",0
2020-02-13,"New Jersey",0
2020-02-13,"Kentucky",0
2020-02-13,"Texas",0
2020-02-13,"Arkansas",0
2020-02-13,"Hawaii",0
2020-02-13,"Florida",0
2020-02-13,"Utah",0
2020-02-13,"Colorado",0
2020-02-13,"Ohio",0
2020-02-13,"Pennsylvania",0
2020-02-13,"Kansas",0
2020-02-13,"Alaska",0
2020-02-13,"Oklahoma",0
2020-02-13,"West Virginia",0
2020-02-13,"Georgia",0
2020-02-13,"Massachusetts",0
2020-02-13,"New Mexico",0
2020-02-13,"New York",0
2020-02-13,"Tennessee",0
2020-02-13,"Iowa",0
2020-02-13,"South Dakota",0
2020-02-13,"Missouri",0
2020-02-13,"Nebraska",0
2020-02-13,"Montana",0
2020-02-13,"North Carolina",0
2020-02-13,"Mississippi",0
2020-02-13,"Connecticut",0
2020-02-13,"Vermont",0
2020-02-13,"California",1
2020-02-13,"North Dakota",0
2020-02-13,"Nevada",0
2020-02-13,"New Hampshire",0
2020-02-13,"Indiana",0
2020-02-13,"Arizona",0
2020-02-13,"Rhode Island",0
2020-02-13,"District of Columbia",0
2020-02-13,"South Carolina",0
2020-02-13,"Oregon",0
2020-02-13,"Wyoming",0
2020-02-14,"Connecticut",0
2020-02-14,"Nevada",0
2020-02-14,"Indiana",0
2020-02-14,"North Carolina",0
2020-02-14,"Missouri",0
2020-02-14,"Mississippi",0
2020-02-14,"North Dakota",0
2020-02-14,"Idaho",0
2020-02-14,"Montana",0
2020-02-14,"Kentucky",0
2020-02-14,"Arizona",0
2020-02-14,"Louisiana",0
2020-02-14,"New Jersey",0
2020-02-14,"Texas",0
2020-02-14,"Alaska",0
2020-02-14,"Kansas",0
2020-02-14,"Georgia",0
2020-02-14,"Massachusetts",0
2020-02-14,"Pennsylvania",0
2020-02-14,"Iowa",0
2020-02-14,"Ohio",0
2020-02-14,"Colorado",0
2020-02-14,"West Virginia",0
2020-02-14,"Utah",0
2020-02-14,"Arkansas",0
2020-02-14,"Hawaii",0
2020-02-14,"Florida",0
2020-02-14,"Oklahoma",0
2020-02-14,"South Dakota",0
2020-02-14,"New Mexico",0
2020-02-14,"New York",0
2020-02-14,"Tennessee",0
2020-02-14,"California",0
2020-02-14,"Wisconsin",0
2020-02-14,"Illinois",0
2020-02-14,"Maryland",0
2020-02-14,"Alabama",0
2020-02-14,"Michigan",0
2020-02-14,"Washington",0
2020-02-14,"Nebraska",0
2020-02-14,"Delaware",0
2020-02-14,"Maine",0
2020-02-14,"New Hampshire",0
2020-02-14,"Vermont",0
2020-02-14,"District of Columbia",0
2020-02-14,"Oregon",0
2020-02-14,"Minnesota",0
2020-02-14,"Virginia",0
2020-02-14,"Wyoming",0
2020-02-14,"Rhode Island",0
2020-02-14,"South Carolina",0
2020-02-15,"Missouri",0
2020-02-15,"California",0
2020-02-15,"Alabama",0
2020-02-15,"Illinois",0
2020-02-15,"Idaho",0
2020-02-15,"Delaware",0
2020-02-15,"North Carolina",0
2020-02-15,"Minnesota",0
2020-02-15,"Kentucky",0
2020-02-15,"Rhode Island",0
2020-02-15,"Oregon",0
2020-02-15,"District of Columbia",0
2020-02-15,"Arizona",0
2020-02-15,"Florida",0
2020-02-15,"Utah",0
2020-02-15,"Georgia",0
2020-02-15,"Hawaii",0
2020-02-15,"Oklahoma",0
2020-02-15,"Colorado",0
2020-02-15,"Massachusetts",0
2020-02-15,"Kansas",0
2020-02-15,"Texas",0
2020-02-15,"New York",0
2020-02-15,"Ohio",0
2020-02-15,"South Dakota",0
2020-02-15,"West Virginia",0
2020-02-15,"Arkansas",0
2020-02-15,"Alaska",0
2020-02-15,"New Mexico",0
2020-02-15,"Pennsylvania",0
2020-02-15,"Iowa",0
2020-02-15,"Tennessee",0
2020-02-15,"Washington",0
2020-02-15,"Montana",0
2020-02-15,"Maine",0
2020-02-15,"Nebraska",0
2020-02-15,"Michigan",0
2020-02-15,"Indiana",0
2020-02-15,"Nevada",0
2020-02-15,"Wisconsin",0
2020-02-15,"Maryland",0
2020-02-15,"New Hampshire",0
2020-02-15,"Connecticut",0
2020-02-15,"North Dakota",0
2020-02-15,"Mississippi",0
2020-02-15,"Vermont",0
2020-02-15,"South Carolina",0
2020-02-15,"Louisiana",0
2020-02-15,"Virginia",0
2020-02-15,"Wyoming",0
2020-02-15,"New Jersey",0
2020-02-16,"Mississippi",0
2020-02-16,"Washington",0
2020-02-16,"Montana",0
2020-02-16,"Maryland",0
2020-02-16,"Connecticut",0
2020-02-16,"Maine",0
2020-02-16,"North Carolina",0
2020-02-16,"Alabama",0
2020-02-16,"New Hampshire",0
2020-02-16,"Vermont",0
2020-02-16,"South Carolina",0
2020-02-16,"Wyoming",0
2020-02-16,"Rhode Island",0
2020-02-16,"Virginia",0
2020-02-16,"Arizona",0
2020-02-16,"Kentucky",0
2020-02-16,"District of Columbia",0
2020-02-16,"Texas",0
2020-02-16,"Arkansas",0
2020-02-16,"Georgia",0
2020-02-16,"Oklahoma",0
2020-02-16,"Colorado",0
2020-02-16,"Alaska",0
2020-02-16,"Florida",0
2020-02-16,"New York",0
2020-02-16,"New Mexico",0
2020-02-16,"West Virginia",0
2020-02-16,"Utah",0
2020-02-16,"Kansas",0
2020-02-16,"Massachusetts",0
2020-02-16,"Hawaii",0
2020-02-16,"Pennsylvania",0
2020-02-16,"Ohio",0
2020-02-16,"Iowa",0
2020-02-16,"Tennessee",0
2020-02-16,"South Dakota",0
2020-02-16,"North Dakota",0
2020-02-16,"Nebraska",0
2020-02-16,"Illinois",0
2020-02-16,"Wisconsin",0
2020-02-16,"Michigan",0
2020-02-16,"Idaho",0
2020-02-16,"Indiana",0
2020-02-16,"Missouri",0
2020-02-16,"Delaware",0
2020-02-16,"California",0
2020-02-16,"Nevada",0
2020-02-16,"New Jersey",0
2020-02-16,"Oregon",0
2020-02-16,"Louisiana",0
2020-02-16,"Minnesota",0
2020-02-17,"Maryland",0
2020-02-17,"Illinois",0
2020-02-17,"California",0
2020-02-17,"Connecticut",0
2020-02-17,"Missouri",0
2020-02-17,"Maine",0
2020-02-17,"Montana",0
2020-02-17,"Nebraska",0
2020-02-17,"North Carolina",0
2020-02-17,"Michigan",0
2020-02-17,"Wisconsin",0
2020-02-17,"South Carolina",0
2020-02-17,"District of Columbia",0
2020-02-17,"Wyoming",0
2020-02-17,"Arizona",0
2020-02-17,"Minnesota",0
2020-02-17,"Oregon",0
2020-02-17,"Rhode Island",0
2020-02-17,"Louisiana",0
2020-02-17,"Oklahoma",2
2020-02-17,"Hawaii",0
2020-02-17,"Iowa",0
2020-02-17,"Arkansas",0
2020-02-17,"Kansas",0
2020-02-17,"West Virginia",0
2020-02-17,"Texas",0
2020-02-17,"Georgia",0
2020-02-17,"Florida",0
2020-02-17,"Massachusetts",0
2020-02-17,"Alaska",0
2020-02-17,"Colorado",0
2020-02-17,"Utah",0
2020-02-17,"Tennessee",0
2020-02-17,"Ohio",0
2020-02-17,"New Mexico",0
2020-02-17,"South Dakota",0
2020-02-17,"Pennsylvania",0
2020-02-17,"New York",0
2020-02-17,"Washington",0
2020-02-17,"Nevada",0
2020-02-17,"Alabama",0
2020-02-17,"Mississippi",0
2020-02-17,"New Hampshire",0
2020-02-17,"Vermont",0
2020-02-17,"Delaware",0
2020-02-17,"Idaho",0
2020-02-17,"North Dakota",0
2020-02-17,"Indiana",0
2020-02-17,"Kentucky",0
2020-02-17,"New Jersey",0
2020-02-17,"Virginia",0
2020-02-18,"Montana",0
2020-02-18,"California",5
2020-02-18,"New Hampshire",0
2020-02-18,"North Dakota",0
2020-02-18,"Wisconsin",0
2020-02-18,"Maine",0
2020-02-18,"Nebraska",0
2020-02-18,"Alabama",0
2020-02-18,"North Carolina",0
2020-02-18,"Michigan",0
2020-02-18,"Missouri",0
2020-02-18,"Vermont",0
2020-02-18,"Maryland",0
2020-02-18,"District of Columbia",0
2020-02-18,"Wyoming",0
2020-02-18,"South Carolina",0
2020-02-18,"Massachusetts",0
2020-02-18,"Oklahoma",0
2020-02-18,"Alaska",0
2020-02-18,"Georgia",0
2020-02-18,"Arkansas",0
2020-02-18,"West Virginia",0
2020-02-18,"Kansas",0
2020-02-18,"New York",0
2020-02-18,"Florida",0
2020-02-18,"Colorado",0
2020-02-18,"Texas",0
2020-02-18,"Utah",0
2020-02-18,"Hawaii",0
2020-02-18,"Ohio",0
2020-02-18,"New Mexico",0
2020-02-18,"Pennsylvania",0
2020-02-18,"South Dakota",0
2020-02-18,"Tennessee",0
2020-02-18,"Iowa",0
2020-02-18,"Washington",0
2020-02-18,"Nevada",0
2020-02-18,"Idaho",0
2020-02-18,"Indiana",0
2020-02-18,"Mississippi",0
2020-02-18,"Illinois",0
2020-02-18,"Connecticut",0
2020-02-18,"Delaware",0
2020-02-18,"Rhode Island",0
2020-02-18,"Oregon",0
2020-02-18,"Minnesota",0
2020-02-18,"Kentucky",0
2020-02-18,"Virginia",0
2020-02-18,"Louisiana",0
2020-02-18,"Arizona",0
2020-02-18,"New Jersey",0
2020-02-19,"Idaho",0
2020-02-19,"Washington",0
2020-02-19,"Illinois",0
2020-02-19,"Montana",0
2020-02-19,"North Carolina",0
2020-02-19,"New Hampshire",0
2020-02-19,"Nevada",0
2020-02-19,"North Dakota",0
2020-02-19,"Maine",0
2020-02-19,"Alabama",0
2020-02-19,"Mississippi",0
2020-02-19,"Connecticut",0
2020-02-19,"Delaware",0
2020-02-19,"Vermont",0
2020-02-19,"California",2
2020-02-19,"Louisiana",0
2020-02-19,"Kentucky",0
2020-02-19,"Oregon",0
2020-02-19,"Wyoming",0
2020-02-19,"Rhode Island",0
2020-02-19,"Utah",0
2020-02-19,"Oklahoma",1
2020-02-19,"Florida",0
2020-02-19,"Texas",0
2020-02-19,"Colorado",0
2020-02-19,"Alaska",0
2020-02-19,"Iowa",0
2020-02-19,"Ohio",0
2020-02-19,"New Mexico",0
2020-02-19,"New York",0
2020-02-19,"South Dakota",0
2020-02-19,"Hawaii",0
2020-02-19,"Kansas",0
2020-02-19,"Georgia",0
2020-02-19,"Arkansas",0
2020-02-19,"Massachusetts",0
2020-02-19,"West Virginia",0
2020-02-19,"Tennessee",0
2020-02-19,"Pennsylvania",0
2020-02-19,"Wisconsin",0
2020-02-19,"Maryland",0
2020-02-19,"Indiana",0
2020-02-19,"Nebraska",0
2020-02-19,"Missouri",0
2020-02-19,"Michigan",0
2020-02-19,"District of Columbia",0
2020-02-19,"Virginia",0
2020-02-19,"South Carolina",0
2020-02-19,"Arizona",0
2020-02-19,"New Jersey",0
2020-02-19,"Minnesota",0
2020-02-20,"Montana",0
2020-02-20,"Washington",0
2020-02-20,"Idaho",0
2020-02-20,"North Carolina",0
2020-02-20,"North Dakota",0
2020-02-20,"Michigan",0
2020-02-20,"Alabama",0
2020-02-20,"Nevada",0
2020-02-20,"Oregon",0
2020-02-20,"New Jersey",0
2020-02-20,"Louisiana",0
2020-02-20,"South Carolina",0
2020-02-20,"Rhode Island",0
2020-02-20,"Hawaii",0
2020-02-20,"Massachusetts",0
2020-02-20,"Oklahoma",1
2020-02-20,"Kansas",0
2020-02-20,"Arkansas",0
2020-02-20,"West Virginia",0
2020-02-20,"Texas",0
2020-02-20,"Iowa",0
2020-02-20,"Tennessee",0
2020-02-20,"New Mexico",0
2020-02-20,"Colorado",0
2020-02-20,"Florida",0
2020-02-20,"Georgia",0
2020-02-20,"Alaska",0
2020-02-20,"Utah",0
2020-02-20,"Ohio",0
2020-02-20,"South Dakota",0
2020-02-20,"Pennsylvania",0
2020-02-20,"New York",0
2020-02-20,"Mississippi",0
2020-02-20,"California",0
2020-02-20,"Vermont",0
2020-02-20,"Wisconsin",0
2020-02-20,"Connecticut",0
2020-02-20,"Indiana",0
2020-02-20,"Nebraska",0
2020-02-20,"Delaware",0
2020-02-20,"Maine",0
2020-02-20,"New Hampshire",0
2020-02-20,"Maryland",0
2020-02-20,"Missouri",0
2020-02-20,"Illinois",0
2020-02-20,"District of Columbia",0
2020-02-20,"Minnesota",0
2020-02-20,"Arizona",0
2020-02-20,"Virginia",0
2020-02-20,"Kentucky",0
2020-02-20,"Wyoming",0
2020-02-21,"Alabama",0
2020-02-21,"Nevada",0
2020-02-21,"California",2
2020-02-21,"Wisconsin",0
2020-02-21,"New Hampshire",0
2020-02-21,"Maine",0
2020-02-21,"Idaho",0
2020-02-21,"Michigan",0
2020-02-21,"North Carolina",0
2020-02-21,"North Dakota",0
2020-02-21,"Montana",0
2020-02-21,"Washington",0
2020-02-21,"Louisiana",0
2020-02-21,"Wyoming",0
2020-02-21,"Kentucky",0
2020-02-21,"Colorado",0
2020-02-21,"Utah",0
2020-02-21,"Arkansas",0
2020-02-21,"Iowa",0
2020-02-21,"Tennessee",0
2020-02-21,"New York",0
2020-02-21,"Georgia",0
2020-02-21,"Florida",0
2020-02-21,"Hawaii",0
2020-02-21,"Massachusetts",0
2020-02-21,"Alaska",0
2020-02-21,"West Virginia",0
2020-02-21,"Kansas",0
2020-02-21,"Oklahoma",3
2020-02-21,"Texas",0
2020-02-21,"New Mexico",0
2020-02-21,"South Dakota",0
2020-02-21,"Pennsylvania",0
2020-02-21,"Ohio",0
2020-02-21,"Indiana",0
2020-02-21,"Vermont",0
2020-02-21,"Illinois",0
2020-02-21,"Mississippi",0
2020-02-21,"Missouri",0
2020-02-21,"Maryland",0
2020-02-21,"Delaware",0
2020-02-21,"Nebraska",0
2020-02-21,"Connecticut",0
2020-02-21,"New Jersey",0
2020-02-21,"Minnesota",0
2020-02-21,"District of Columbia",0
2020-02-21,"Oregon",0
2020-02-21,"Rhode Island",0
2020-02-21,"South Carolina",0
2020-02-21,"Arizona",0
2020-02-21,"Virginia",0
2020-02-22,"Idaho",0
2020-02-22,"Nevada",0
2020-02-22,"Missouri",0
2020-02-22,"Mississippi",0
2020-02-22,"Illinois",0
2020-02-22,"Indiana",0
2020-02-22,"Washington",0
2020-02-22,"Michigan",0
2020-02-22,"Connecticut",0
2020-02-22,"Kentucky",0
2020-02-22,"Virginia",0
2020-02-22,"Rhode Island",0
2020-02-22,"Wyoming",0
2020-02-22,"District of Columbia",0
2020-02-22,"Texas",0
2020-02-22,"Colorado",0
2020-02-22,"West Virginia",0
2020-02-22,"Ohio",0
2020-02-22,"South Dakota",0
2020-02-22,"Iowa",0
2020-02-22,"Pennsylvania",0
2020-02-22,"New York",0
2020-02-22,"Kansas",0
2020-02-22,"Massachusetts",0
2020-02-22,"Utah",0
2020-02-22,"Alaska",0
2020-02-22,"Oklahoma",2
2020-02-22,"Georgia",0
2020-02-22,"Florida",0
2020-02-22,"Hawaii",0
2020-02-22,"Arkansas",0
2020-02-22,"Tennessee",0
2020-02-22,"New Mexico",0
2020-02-22,"Wisconsin",0
2020-02-22,"Maryland",0
2020-02-22,"North Dakota",0
2020-02-22,"Vermont",0
2020-02-22,"Nebraska",0
2020-02-22,"North Carolina",0
2020-02-22,"Alabama",0
2020-02-22,"Delaware",0
2020-02-22,"Montana",0
2020-02-22,"New Hampshire",0
2020-02-22,"California",4
2020-02-22,"Maine",0
2020-02-22,"Arizona",0
2020-02-22,"Oregon",0
2020-02-22,"Louisiana",0
2020-02-22,"New Jersey",0
2020-02-22,"South Carolina",0
2020-02-22,"Minnesota",0
2020-02-23,"Washington",0
2020-02-23,"Illinois",0
2020-02-23,"Mississippi",0
2020-02-23,"Idaho",0
2020-02-23,"Maryland",0
2020-02-23,"Connecticut",0
2020-02-23,"Michigan",0
2020-02-23,"Delaware",0
2020-02-23,"Indiana",0
2020-02-23,"New Hampshire",0
2020-02-23,"Arizona",0
2020-02-23,"Oregon",0
2020-02-23,"Minnesota",0
2020-02-23,"Wyoming",0
2020-02-23,"New Jersey",0
2020-02-23,"Rhode Island",0
2020-02-23,"Louisiana",0
2020-02-23,"Oklahoma",0
2020-02-23,"Florida",0
2020-02-23,"Alaska",0
2020-02-23,"West Virginia",0
2020-02-23,"Massachusetts",0
2020-02-23,"Hawaii",0
2020-02-23,"Iowa",0
2020-02-23,"Texas",0
2020-02-23,"Utah",0
2020-02-23,"Arkansas",0
2020-02-23,"Kansas",0
2020-02-23,"Colorado",0
2020-02-23,"Georgia",0
2020-02-23,"Ohio",0
2020-02-23,"Tennessee",0
2020-02-23,"New Mexico",0
2020-02-23,"Pennsylvania",0
2020-02-23,"South Dakota",0
2020-02-23,"New York",0
2020-02-23,"Montana",0
2020-02-23,"Vermont",0
2020-02-23,"Nevada",0
2020-02-23,"North Carolina",0
2020-02-23,"Missouri",0
2020-02-23,"Alabama",0
2020-02-23,"Wisconsin",0
2020-02-23,"Maine",0
2020-02-23,"North Dakota",0
2020-02-23,"California",0
2020-02-23,"Nebraska",0
2020-02-23,"South Carolina",0
2020-02-23,"District of Columbia",0
2020-02-23,"Virginia",0
2020-02-23,"Kentucky",0
2020-02-24,"North Dakota",0
2020-02-24,"Maine",0
2020-02-24,"California",4
2020-02-24,"Nevada",0
2020-02-24,"Mississippi",0
2020-02-24,"North Carolina",0
2020-02-24,"Wisconsin",0
2020-02-24,"Vermont",0
2020-02-24,"Illinois",0
2020-02-24,"New Jersey",0
2020-02-24,"District of Columbia",0
2020-02-24,"Minnesota",0
2020-02-24,"Louisiana",0
2020-02-24,"Rhode Island",0
2020-02-24,"Arizona",0
2020-02-24,"South Carolina",0
2020-02-24,"Oklahoma",0
2020-02-24,"Hawaii",0
2020-02-24,"Georgia",0
2020-02-24,"Utah",0
2020-02-24,"Colorado",0
2020-02-24,"South Dakota",0
2020-02-24,"Ohio",0
2020-02-24,"Alaska",0
2020-02-24,"Arkansas",0
2020-02-24,"Texas",0
2020-02-24,"Massachusetts",0
2020-02-24,"Florida",0
2020-02-24,"Kansas",0
2020-02-24,"West Virginia",0
2020-02-24,"New Mexico",0
2020-02-24,"New York",0
2020-02-24,"Tennessee",0
2020-02-24,"Pennsylvania",0
2020-02-24,"Iowa",0
2020-02-24,"Missouri",0
2020-02-24,"Connecticut",0
2020-02-24,"New Hampshire",0
2020-02-24,"Michigan",0
2020-02-24,"Maryland",0
2020-02-24,"Nebraska",0
2020-02-24,"Indiana",0
2020-02-24,"Washington",0
2020-02-24,"Idaho",0
2020-02-24,"Alabama",0
2020-02-24,"Montana",0
2020-02-24,"Delaware",0
2020-02-24,"Oregon",0
2020-02-24,"Kentucky",0
2020-02-24,"Wyoming",0
2020-02-24,"Virginia",0
2020-02-25,"Montana",0
2020-02-25,"Vermont",0
2020-02-25,"Indiana",0
2020-02-25,"Washington",0
2020-02-25,"Nevada",0
2020-02-25,"New Hampshire",0
2020-02-25,"Alabama",0
2020-02-25,"Mississippi",0
2020-02-25,"Minnesota",0
2020-02-25,"Louisiana",0
2020-02-25,"Virginia",0
2020-02-25,"Kentucky",0
2020-02-25,"New Jersey",0
2020-02-25,"Arizona",0
2020-02-25,"West Virginia",0
2020-02-25,"Oklahoma",4
2020-02-25,"Georgia",0
2020-02-25,"Kansas",0
2020-02-25,"Utah",0
2020-02-25,"Alaska",0
2020-02-25,"Massachusetts",0
2020-02-25,"Pennsylvania",0
2020-02-25,"Iowa",0
2020-02-25,"Ohio",0
2020-02-25,"Tennessee",0
2020-02-25,"New Mexico",0
2020-02-25,"Florida",0
2020-02-25,"Arkansas",0
2020-02-25,"Colorado",0
2020-02-25,"Texas",0
2020-02-25,"Hawaii",0
2020-02-25,"South Dakota",0
2020-02-25,"New York",0
2020-02-25,"Idaho",0
2020-02-25,"Connecticut",0
2020-02-25,"North Dakota",0
2020-02-25,"Illinois",0
2020-02-25,"Maine",0
2020-02-25,"Wisconsin",0
2020-02-25,"Nebraska",0
2020-02-25,"Michigan",0
2020-02-25,"North Carolina",0
2020-02-25,"Delaware",0
2020-02-25,"California",0
2020-02-25,"Maryland",0
2020-02-25,"Missouri",0
2020-02-25,"Rhode Island",0
2020-02-25,"South Carolina",0
2020-02-25,"Wyoming",0
2020-02-25,"Oregon",0
2020-02-25,"District of Columbia",0
2020-02-26,"Idaho",0
2020-02-26,"North Carolina",0
2020-02-26,"Vermont",0
2020-02-26,"Michigan",0
2020-02-26,"Missouri",0
2020-02-26,"Maine",0
2020-02-26,"New Jersey",0
2020-02-26,"Wyoming",0
2020-02-26,"Rhode Island",0
2020-02-26,"Oklahoma",2
2020-02-26,"Hawaii",0
2020-02-26,"Colorado",0
2020-02-26,"Massachusetts",0
2020-02-26,"Georgia",0
2020-02-26,"Kansas",0
2020-02-26,"Alaska",0
2020-02-26,"Texas",0
2020-02-26,"New Mexico",0
2020-02-26,"Utah",0
2020-02-26,"Arkansas",0
2020-02-26,"West Virginia",0
2020-02-26,"Florida",0
2020-02-26,"Pennsylvania",0
2020-02-26,"Tennessee",0
2020-02-26,"Ohio",0
2020-02-26,"Iowa",0
2020-02-26,"New York",0
2020-02-26,"South Dakota",0
